trace_id,latency,total_spans,contains_errors,error_rate,error_messages,operation,services,longest_span_service,longest_span_duration,mean_span_duration
0206c8e6bcd6c5bb,15987,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; user-service; nginx-web-server; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,2887,870.1818181818181
01a61593235e4180,18705,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; nginx-web-server; user-service; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,4215,1219.6060606060605
018406f655a01f17,14372,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; nginx-web-server; user-service; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,3269,782.1515151515151
0039acf3645e005b,18987,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; nginx-web-server; user-service; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,3365,1008.8484848484849
015ae140a5adcd55,17542,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; user-service; nginx-web-server; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,3175,972.5151515151515
015872364435c3d4,17224,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; nginx-web-server; user-service; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,3061,933.5757575757576
015ae140a5adcd55,17542,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; user-service; nginx-web-server; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,3175,972.5151515151515
015872364435c3d4,17224,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; nginx-web-server; user-service; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,3061,933.5757575757576
0031c0f45b15224f,17576,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; nginx-web-server; user-service; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,2981,953.1515151515151
0166c059356a4e37,14783,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; nginx-web-server; user-service; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,2757,816.3939393939394
0206c8e6bcd6c5bb,15987,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; user-service; nginx-web-server; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,2887,870.1818181818181
01a61593235e4180,18705,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; nginx-web-server; user-service; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,4215,1219.6060606060605
018406f655a01f17,14372,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; nginx-web-server; user-service; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,3269,782.1515151515151
0039acf3645e005b,18987,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; nginx-web-server; user-service; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,3365,1008.8484848484849
0031c0f45b15224f,17576,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; nginx-web-server; user-service; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,2981,953.1515151515151
0166c059356a4e37,14783,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; nginx-web-server; user-service; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,2757,816.3939393939394
0206c8e6bcd6c5bb,15987,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; user-service; nginx-web-server; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,2887,870.1818181818181
01a61593235e4180,18705,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; nginx-web-server; user-service; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,4215,1219.6060606060605
018406f655a01f17,14372,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; nginx-web-server; user-service; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,3269,782.1515151515151
0039acf3645e005b,18987,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; nginx-web-server; user-service; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,3365,1008.8484848484849
015ae140a5adcd55,17542,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; user-service; nginx-web-server; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,3175,972.5151515151515
015872364435c3d4,17224,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; nginx-web-server; user-service; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,3061,933.5757575757576
0166c059356a4e37,14783,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; nginx-web-server; user-service; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,2757,816.3939393939394
0206c8e6bcd6c5bb,15987,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; user-service; nginx-web-server; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,2887,870.1818181818181
01a61593235e4180,18705,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; nginx-web-server; user-service; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,4215,1219.6060606060605
018406f655a01f17,14372,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; nginx-web-server; user-service; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,3269,782.1515151515151
0039acf3645e005b,18987,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; nginx-web-server; user-service; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,3365,1008.8484848484849
015ae140a5adcd55,17542,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; user-service; nginx-web-server; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,3175,972.5151515151515
015872364435c3d4,17224,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; nginx-web-server; user-service; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,3061,933.5757575757576
0031c0f45b15224f,17576,33,False,0.0,,/wrk2-api/post/compose,unique-id-service; home-timeline-service; url-shorten-service; social-graph-service; post-storage-service; nginx-web-server; user-service; compose-post-service; text-service; media-service; user-mention-service; user-timeline-service,compose-post-service,2981,953.1515151515151
