trace_id,latency,total_spans,contains_errors,error_rate,error_messages,operation,services,longest_span_service,longest_span_duration,mean_span_duration
17628a3577561681,9956,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1604,672.0
582310cca966b081,7120,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1540,475.0
6fea9927ebbec384,7198,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1529,480.06666666666666
05ffb51158707516,6232,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1234,419.93333333333334
10ecde13831a383c,6757,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1331,450.46666666666664
31a3412010e895ab,8274,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1239,557.7333333333333
29032fca3303a051,6975,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1447,470.53333333333336
4073d8bbdd1973ac,8051,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1304,552.0666666666667
04afd1a1894fb68d,5180,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1188,354.8
5c581297b3876843,8691,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1358,579.4
01aefff3707d08bf,9324,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1441,625.8666666666667
243024d113d0749d,7434,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1586,499.0
6fcdf58a87f7eea0,9582,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1570,642.5333333333333
68cba82c4441038f,9417,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1453,628.2
2fc14609e440c8b4,7364,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1487,491.06666666666666
5f93c7d7c0048989,6877,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1511,460.93333333333334
2a8ed00278018e1f,9160,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,2501,614.6
1e29c4ef5a05e458,5990,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1304,402.73333333333335
47e550c91105f7b4,6514,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1360,434.93333333333334
71eadf4314ac9df4,9232,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1741,622.6
0abab2b299cb6593,7637,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1124,514.4
2c7d2a36d508b98c,6138,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1246,411.46666666666664
4030bb987c02707f,8759,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1404,590.7333333333333
2b866b73482abf0b,8897,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1407,597.0
6c6f99b526944ee4,7971,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,2218,519.2
365b4df864027626,8985,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1368,601.5333333333333
111685b2d969b2f6,9488,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1531,632.5333333333333
3939f7d94250d4a3,8989,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,rate,1557,603.2
576457ee3f445b6b,7700,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1207,521.1333333333333
6c9f634afaf75b56,6387,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1490,432.26666666666665
2cdaa4e107827614,7170,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1567,479.4
70d06da8d0b3de79,9701,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1610,647.0666666666667
46e9f53a19c96dfe,9400,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1583,631.4
68baa788f2befe82,7942,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1642,529.4666666666667
266407ef36b790ca,6770,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1317,451.3333333333333
156a288f5f0fcc17,9603,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1498,641.3333333333334
57ce9dfd938088cd,6537,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1405,440.53333333333336
563fbc8b45e04ca7,8117,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1233,548.0
29018dc163bb8af0,8422,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1327,563.2
55839ce9fec2c085,9780,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1505,657.1333333333333
04aa10c478e383c9,9775,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1579,656.4666666666667
663177361bb578f1,7657,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1190,513.5333333333333
0bbb1fc93f7b4a24,8568,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1423,573.0
234e1bdeb7d6b3e0,9905,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1569,660.3333333333334
1f44eca6c8565521,6502,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1504,437.6
56007c6b28ae6fde,7478,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1551,498.53333333333336
75d920a6edea1dbe,6876,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1467,459.8666666666667
37fa1c9482674ae0,8625,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1367,583.5333333333333
556c19fb66becf8a,9575,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1503,641.7333333333333
55d5cb530f85506c,8537,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1336,573.0
73e27710da07fd29,10176,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1756,680.6
3d501b3e023ba58a,7521,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1704,502.26666666666665
35614a4006d9ea51,9118,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1341,608.3333333333334
79f6c44af40f9362,10423,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1708,694.8666666666667
25b2fb171aaae33e,8113,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1860,540.8666666666667
12e28c654c03580f,6935,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1414,463.73333333333335
564cd930065dbc59,10901,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1970,726.7333333333333
2fbacc59e57e9383,7531,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1194,511.06666666666666
32bd94ffdfa20833,6647,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1097,456.6666666666667
4e4d68dae49c8db9,7551,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1622,505.4
67d346ed1619bf8a,10530,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1802,702.0
7316d2c6933b568a,6499,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1342,428.46666666666664
3d46712997c92b31,9436,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1523,629.0666666666667
3200e2aa12e04cdb,8566,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1265,573.5333333333333
50dbb013bb40ddb1,6996,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1542,470.53333333333336
108e670f8c12fe09,6426,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1349,428.4
63b9de6ecd568b61,7019,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1432,467.93333333333334
3d6c1080496358bd,8120,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1858,543.3333333333334
034c8ecfbec0a1af,8534,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1598,574.4
1b4a271d1e425d09,7751,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1325,526.5333333333333
67ac048641b937d8,9859,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1610,659.5333333333333
1d628d1774e94176,9894,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1533,664.0
1a5b27429bbb76e0,5570,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1186,380.8666666666667
4da84f59d2ec1de4,8824,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1343,593.1333333333333
75a4f209f5caa8d4,7723,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1594,519.6666666666666
624558d79fce0434,10120,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1670,677.7333333333333
1470ede311bd8209,8016,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1756,534.4
59adb2330809a0f5,8420,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1818,561.3333333333334
199d2d7b490496b1,7937,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1146,538.6
0c352e996e82741e,5955,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1240,402.46666666666664
6af946ea195e4266,9239,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1551,619.0
4897f6424f6eb010,6987,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1151,466.6666666666667
705baf73145f1b57,6679,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1361,445.93333333333334
4d8d5acbf1ff8030,9877,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1536,661.3333333333334
62b4c2148516a966,9609,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1488,644.1333333333333
69eb0483945383e0,7666,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1555,512.2
2aae6c6491eabd7d,6551,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1385,437.6666666666667
6f65f45a358d95b2,7801,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1152,524.3333333333334
3dd09a1384f16a99,9924,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1544,662.4666666666667
3d48bf81f9bdf9a4,8228,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1356,553.7333333333333
35b6f43964b622fd,10792,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1670,719.4666666666667
508994c69c580447,10404,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1664,696.4666666666667
26d715b45c7d8eca,7503,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1629,500.2
04b3a281df367204,7605,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1551,503.26666666666665
63fc573a6320228d,8357,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,rate,1297,565.8
578990e70d019331,8032,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1739,537.8
352fda7f2d9e8c3b,6965,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1477,464.26666666666665
661bdbd49e831c23,8414,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1719,582.1333333333333
48b66444f2b200ad,6138,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1422,413.06666666666666
4928d16a1e2d6fa4,7428,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1610,492.8
17628a3577561681,9956,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1604,672.0
582310cca966b081,7120,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1540,475.0
6fea9927ebbec384,7198,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1529,480.06666666666666
05ffb51158707516,6232,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1234,419.93333333333334
10ecde13831a383c,6757,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1331,450.46666666666664
31a3412010e895ab,8274,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1239,557.7333333333333
29032fca3303a051,6975,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1447,470.53333333333336
4073d8bbdd1973ac,8051,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1304,552.0666666666667
04afd1a1894fb68d,5180,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1188,354.8
5c581297b3876843,8691,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1358,579.4
01aefff3707d08bf,9324,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1441,625.8666666666667
243024d113d0749d,7434,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1586,499.0
6fcdf58a87f7eea0,9582,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1570,642.5333333333333
68cba82c4441038f,9417,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1453,628.2
2fc14609e440c8b4,7364,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1487,491.06666666666666
5f93c7d7c0048989,6877,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1511,460.93333333333334
2a8ed00278018e1f,9160,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,2501,614.6
1e29c4ef5a05e458,5990,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1304,402.73333333333335
47e550c91105f7b4,6514,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1360,434.93333333333334
71eadf4314ac9df4,9232,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1741,622.6
0abab2b299cb6593,7637,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1124,514.4
2c7d2a36d508b98c,6138,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1246,411.46666666666664
4030bb987c02707f,8759,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1404,590.7333333333333
2b866b73482abf0b,8897,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1407,597.0
6c6f99b526944ee4,7971,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,2218,519.2
365b4df864027626,8985,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1368,601.5333333333333
111685b2d969b2f6,9488,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1531,632.5333333333333
3939f7d94250d4a3,8989,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,rate,1557,603.2
576457ee3f445b6b,7700,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1207,521.1333333333333
6c9f634afaf75b56,6387,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1490,432.26666666666665
2cdaa4e107827614,7170,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1567,479.4
70d06da8d0b3de79,9701,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1610,647.0666666666667
46e9f53a19c96dfe,9400,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1583,631.4
68baa788f2befe82,7942,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1642,529.4666666666667
266407ef36b790ca,6770,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1317,451.3333333333333
156a288f5f0fcc17,9603,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1498,641.3333333333334
57ce9dfd938088cd,6537,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1405,440.53333333333336
563fbc8b45e04ca7,8117,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1233,548.0
29018dc163bb8af0,8422,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1327,563.2
55839ce9fec2c085,9780,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1505,657.1333333333333
04aa10c478e383c9,9775,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1579,656.4666666666667
663177361bb578f1,7657,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1190,513.5333333333333
0bbb1fc93f7b4a24,8568,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1423,573.0
234e1bdeb7d6b3e0,9905,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1569,660.3333333333334
1f44eca6c8565521,6502,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1504,437.6
56007c6b28ae6fde,7478,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1551,498.53333333333336
75d920a6edea1dbe,6876,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1467,459.8666666666667
37fa1c9482674ae0,8625,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1367,583.5333333333333
556c19fb66becf8a,9575,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1503,641.7333333333333
55d5cb530f85506c,8537,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1336,573.0
73e27710da07fd29,10176,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1756,680.6
3d501b3e023ba58a,7521,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1704,502.26666666666665
35614a4006d9ea51,9118,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1341,608.3333333333334
79f6c44af40f9362,10423,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1708,694.8666666666667
25b2fb171aaae33e,8113,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1860,540.8666666666667
12e28c654c03580f,6935,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1414,463.73333333333335
564cd930065dbc59,10901,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1970,726.7333333333333
2fbacc59e57e9383,7531,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1194,511.06666666666666
32bd94ffdfa20833,6647,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1097,456.6666666666667
4e4d68dae49c8db9,7551,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1622,505.4
67d346ed1619bf8a,10530,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1802,702.0
7316d2c6933b568a,6499,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1342,428.46666666666664
3d46712997c92b31,9436,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1523,629.0666666666667
3200e2aa12e04cdb,8566,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1265,573.5333333333333
50dbb013bb40ddb1,6996,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1542,470.53333333333336
